location_id,year,age_group_id,sex_id,mean
95,2007,150,2,13.82
95,2007,151,1,13.17
95,2007,151,2,13.26
95,2007,152,1,13.1
95,2007,152,2,12.97
95,2007,153,1,12.72
95,2007,153,2,12.49
95,2007,154,1,12.26
95,2007,154,2,12.03
35,2007,149,1,11.89
35,2007,149,2,12.26
35,2007,150,1,13
35,2007,150,2,13.49
35,2007,151,1,12.96
35,2007,151,2,13.21
35,2007,152,1,12.69
35,2007,152,2,12.62
35,2007,153,1,12.06
35,2007,153,2,11.77
35,2007,154,1,10.57
35,2007,154,2,9.77
207,2007,149,1,7.56
207,2007,149,2,6.98
207,2007,150,1,8.1
207,2007,150,2,6.04
207,2007,151,1,7.73
207,2007,151,2,5.33
207,2007,152,1,7.45
207,2007,152,2,4.45
207,2007,153,1,6.29
207,2007,153,2,3.27
207,2007,154,1,3.97
207,2007,154,2,1.47
208,2007,149,1,4.8
208,2007,149,2,2.61
208,2007,150,1,4.2
208,2007,150,2,1.6
208,2007,151,1,3.43
208,2007,151,2,1.06
208,2007,152,1,2.63
208,2007,152,2,0.57
208,2007,153,1,1.43
208,2007,153,2,0.26
208,2007,154,1,0.59
208,2007,154,2,0.11
206,2007,149,1,5.92
206,2007,149,2,4.27
206,2007,150,1,5.57
206,2007,150,2,2.77
206,2007,151,1,4.26
206,2007,151,2,1.71
206,2007,152,1,2.75
206,2007,152,2,1.01
206,2007,153,1,1.66
206,2007,153,2,0.64
206,2007,154,1,1.02
206,2007,154,2,0.47
209,2007,149,1,4.13
209,2007,149,2,2.6
209,2007,150,1,4.18
209,2007,150,2,1.84
209,2007,151,1,3.58
209,2007,151,2,1.1
209,2007,152,1,2.47
209,2007,152,2,0.53
209,2007,153,1,1.23
209,2007,153,2,0.23
209,2007,154,1,0.61
209,2007,154,2,0.15
172,2007,149,1,7.25
172,2007,149,2,6.58
172,2007,150,1,8.67
172,2007,150,2,6.08
172,2007,151,1,8.48
172,2007,151,2,5
172,2007,152,1,7.68
172,2007,152,2,3.27
172,2007,153,1,5.55
172,2007,153,2,1.72
172,2007,154,1,3.79
172,2007,154,2,0.81
82,2007,149,1,11.9
82,2007,149,2,12.54
82,2007,150,1,12.34
82,2007,150,2,12.68
82,2007,151,1,11.72
82,2007,151,2,11.44
82,2007,152,1,10.61
82,2007,152,2,9.61
82,2007,153,1,9.2
82,2007,153,2,7.67
82,2007,154,1,7.61
82,2007,154,2,5.68
112,2007,149,1,10.05
112,2007,149,2,11.31
112,2007,150,1,9.16
112,2007,150,2,9.81
112,2007,151,1,8.21
112,2007,151,2,8.24
112,2007,152,1,7.27
112,2007,152,2,6.74
112,2007,153,1,6.36
112,2007,153,2,5.38
112,2007,154,1,5.48
112,2007,154,2,4.2
128,2007,149,1,6.85
128,2007,149,2,6.37
128,2007,150,1,6.54
128,2007,150,2,5.51
128,2007,151,1,5.61
128,2007,151,2,4.55
128,2007,152,1,4.66
128,2007,152,2,3.57
128,2007,153,1,3.46
128,2007,153,2,2.72
128,2007,154,1,2.75
128,2007,154,2,2.33
113,2007,149,1,9.46
113,2007,149,2,10.25
113,2007,150,1,9.19
113,2007,150,2,9.55
113,2007,151,1,8.84
113,2007,151,2,8.83
113,2007,152,1,8.65
113,2007,152,2,8.18
113,2007,153,1,8.05
113,2007,153,2,7.37
113,2007,154,1,7.37
113,2007,154,2,6.44
129,2007,149,1,7.23
129,2007,149,2,7.94
129,2007,150,1,6.87
129,2007,150,2,7.3
129,2007,151,1,6.21
129,2007,151,2,6.14
129,2007,152,1,5.54
129,2007,152,2,5.12
129,2007,153,1,4.27
129,2007,153,2,3.94
129,2007,154,1,2.93
129,2007,154,2,2.64
46,2007,149,1,9.39
46,2007,149,2,9.81
46,2007,150,1,10.77
46,2007,150,2,11.34
46,2007,151,1,10.73
46,2007,151,2,10.5
46,2007,152,1,10.11
46,2007,152,2,9.29
46,2007,153,1,9.66
46,2007,153,2,7.79
46,2007,154,1,8.08
46,2007,154,2,5.72
114,2007,149,1,6.71
114,2007,149,2,6.52
114,2007,150,1,7.12
114,2007,150,2,5.68
114,2007,151,1,5.23
114,2007,151,2,3.68
114,2007,152,1,3.71
114,2007,152,2,2.45
114,2007,153,1,2.77
114,2007,153,2,1.67
114,2007,154,1,2.13
114,2007,154,2,1.15
48,2007,149,1,11.71
48,2007,149,2,12.08
48,2007,150,1,12.4
48,2007,150,2,12.77
48,2007,151,1,12.28
48,2007,151,2,12.55
48,2007,152,1,12.06
48,2007,152,2,11.91
48,2007,153,1,11.27
48,2007,153,2,10.74
48,2007,154,1,9.8
48,2007,154,2,8.78
11,2007,149,1,8.85
11,2007,149,2,9.05
11,2007,150,1,9.02
11,2007,150,2,8.18
11,2007,151,1,8.01
11,2007,151,2,6.92
11,2007,152,1,6.97
11,2007,152,2,5.17
11,2007,153,1,5.62
11,2007,153,2,3.55
11,2007,154,1,3.63
11,2007,154,2,2.56
163,2007,149,1,7.92
163,2007,149,2,6.1
163,2007,150,1,7.47
163,2007,150,2,4.75
163,2007,151,1,6.42
163,2007,151,2,3.55
163,2007,152,1,5.77
163,2007,152,2,2.58
163,2007,153,1,4.52
163,2007,153,2,1.59
163,2007,154,1,3.43
163,2007,154,2,1.04
84,2007,149,1,12.73
84,2007,149,2,13.46
84,2007,150,1,12.85
84,2007,150,2,13.41
84,2007,151,1,12.1
84,2007,151,2,12.49
84,2007,152,1,11.26
84,2007,152,2,11.57
84,2007,153,1,10.25
84,2007,153,2,10.56
84,2007,154,1,9.47
84,2007,154,2,9.61
142,2007,149,1,10.84
142,2007,149,2,10.48
142,2007,150,1,10.04
142,2007,150,2,8.46
142,2007,151,1,8.61
142,2007,151,2,6.01
142,2007,152,1,6.27
142,2007,152,2,3.17
142,2007,153,1,3.94
142,2007,153,2,1.53
142,2007,154,1,2.58
142,2007,154,2,0.88
143,2007,149,1,7.48
143,2007,149,2,6.48
143,2007,150,1,8.65
143,2007,150,2,6.64
143,2007,151,1,8.86
143,2007,151,2,5.55
143,2007,152,1,7.5
143,2007,152,2,3.47
143,2007,153,1,5.47
143,2007,153,2,1.81
143,2007,154,1,2.71
143,2007,154,2,0.62
83,2007,149,1,10.39
83,2007,149,2,10.74
83,2007,150,1,12.96
83,2007,150,2,13.78
83,2007,151,1,13.58
83,2007,151,2,13.8
83,2007,152,1,13.42
83,2007,152,2,13.02
83,2007,153,1,13.16
83,2007,153,2,12.12
83,2007,154,1,12.43
83,2007,154,2,10.55
85,2007,149,1,13.45
85,2007,149,2,14.13
85,2007,150,1,14.25
85,2007,150,2,14.74
85,2007,151,1,14.05
85,2007,151,2,14.21
85,2007,152,1,13.42
85,2007,152,2,13.41
85,2007,153,1,12.81
85,2007,153,2,12.25
85,2007,154,1,12.1
85,2007,154,2,11.42
86,2007,149,1,12.25
86,2007,149,2,12.87
86,2007,150,1,12.8
86,2007,150,2,13.16
86,2007,151,1,12.13
86,2007,151,2,12.02
86,2007,152,1,11.33
86,2007,152,2,10.59
86,2007,153,1,10.04
86,2007,153,2,8.93
86,2007,154,1,9.35
86,2007,154,2,8.08
115,2007,149,1,11.26
115,2007,149,2,12.12
115,2007,150,1,10.84
115,2007,150,2,11.54
115,2007,151,1,9.91
115,2007,151,2,10.43
115,2007,152,1,8.87
115,2007,152,2,9.29
115,2007,153,1,7.93
115,2007,153,2,8.12
115,2007,154,1,6.89
115,2007,154,2,7.12
144,2007,149,1,11.35
144,2007,149,2,11.59
144,2007,150,1,11.38
144,2007,150,2,11.13
144,2007,151,1,10.99
144,2007,151,2,9.74
144,2007,152,1,10.26
144,2007,152,2,7.34
144,2007,153,1,8.68
144,2007,153,2,4.38
144,2007,154,1,5.64
144,2007,154,2,1.74
67,2007,149,1,13.82
67,2007,149,2,14.43
67,2007,150,1,14.29
67,2007,150,2,14.53
67,2007,151,1,13.77
67,2007,151,2,13.85
67,2007,152,1,12.9
67,2007,152,2,12.84
67,2007,153,1,11.95
67,2007,153,2,11.51
67,2007,154,1,10.89
67,2007,154,2,9.81
36,2007,149,1,11.35
36,2007,149,2,11.86
36,2007,150,1,12.41
36,2007,150,2,12.82
36,2007,151,1,12.28
36,2007,151,2,12.63
36,2007,152,1,12.01
36,2007,152,2,12.08
36,2007,153,1,11.2
36,2007,153,2,10.67
36,2007,154,1,9.53
36,2007,154,2,8.04
180,2007,149,1,8.05
180,2007,149,2,8.09
180,2007,150,1,9.08
180,2007,150,2,7.94
180,2007,151,1,8.3
180,2007,151,2,6.08
180,2007,152,1,6.97
180,2007,152,2,3.88
180,2007,153,1,4.93
180,2007,153,2,1.87
180,2007,154,1,2.74
180,2007,154,2,0.84
37,2007,149,1,11.45
37,2007,149,2,11.87
37,2007,150,1,12.3
37,2007,150,2,12.72
37,2007,151,1,12.21
37,2007,151,2,12.52
37,2007,152,1,12.09
37,2007,152,2,11.92
37,2007,153,1,11.11
37,2007,153,2,10.27
37,2007,154,1,8.82
37,2007,154,2,7.55
10,2007,149,1,6.46
10,2007,149,2,5.76
10,2007,150,1,6.29
10,2007,150,2,4.64
10,2007,151,1,5.58
10,2007,151,2,3.64
10,2007,152,1,5.1
10,2007,152,2,2.87
10,2007,153,1,4.77
10,2007,153,2,1.89
10,2007,154,1,3.52
10,2007,154,2,0.77
23,2007,149,1,8.78
23,2007,149,2,9.67
23,2007,150,1,8.64
23,2007,150,2,8.77
23,2007,151,1,7.84
23,2007,151,2,7.46
23,2007,152,1,6.63
23,2007,152,2,5.62
23,2007,153,1,5.9
23,2007,153,2,4.27
23,2007,154,1,4.27
23,2007,154,2,2.83
68,2007,149,1,13.05
68,2007,149,2,13.38
68,2007,150,1,13.86
68,2007,150,2,13.46
68,2007,151,1,13.42
68,2007,151,2,12.42
68,2007,152,1,12.16
68,2007,152,2,10.29
68,2007,153,1,10.62
68,2007,153,2,7.54
68,2007,154,1,8.09
68,2007,154,2,3.84
145,2007,149,1,10.69
145,2007,149,2,11.16
145,2007,150,1,10.74
145,2007,150,2,11.09
145,2007,151,1,10.67
145,2007,151,2,9.72
145,2007,152,1,9.61
145,2007,152,2,7.6
145,2007,153,1,7.49
145,2007,153,2,4.75
145,2007,154,1,3.51
145,2007,154,2,1.57
12,2007,149,1,6.36
12,2007,149,2,5.76
12,2007,150,1,6.27
12,2007,150,2,5.02
12,2007,151,1,5.95
12,2007,151,2,3.99
12,2007,152,1,5.16
12,2007,152,2,2.55
12,2007,153,1,3.94
12,2007,153,2,1.43
12,2007,154,1,2.7
12,2007,154,2,0.8
146,2007,149,1,9.48
146,2007,149,2,10.35
146,2007,150,1,9.67
146,2007,150,2,10.05
146,2007,151,1,9.24
146,2007,151,2,8.88
146,2007,152,1,8.85
146,2007,152,2,7.43
146,2007,153,1,6.83
146,2007,153,2,5.35
146,2007,154,1,4.68
146,2007,154,2,3.79
210,2007,149,1,5.55
210,2007,149,2,4.12
210,2007,150,1,6.16
210,2007,150,2,3.45
210,2007,151,1,6.12
210,2007,151,2,2.68
210,2007,152,1,5.73
210,2007,152,2,1.72
210,2007,153,1,4.26
210,2007,153,2,0.95
210,2007,154,1,2.33
210,2007,154,2,0.44
147,2007,149,1,8.5
147,2007,149,2,6.46
147,2007,150,1,7.63
147,2007,150,2,5.16
147,2007,151,1,6.73
147,2007,151,2,3.99
147,2007,152,1,5.84
147,2007,152,2,3
147,2007,153,1,4.96
147,2007,153,2,2.2
147,2007,154,1,4.11
147,2007,154,2,1.57
116,2007,149,1,10.24
116,2007,149,2,11.07
116,2007,150,1,9.83
116,2007,150,2,10.63
116,2007,151,1,9.59
116,2007,151,2,9.91
116,2007,152,1,8.9
116,2007,152,2,8.88
116,2007,153,1,7.91
116,2007,153,2,8.06
116,2007,154,1,7.46
116,2007,154,2,7.19
17,2007,149,1,10.29
17,2007,149,2,10.91
17,2007,150,1,10.07
17,2007,150,2,10.31
17,2007,151,1,9.24
17,2007,151,2,9.39
17,2007,152,1,8.94
17,2007,152,2,8.26
17,2007,153,1,8.46
17,2007,153,2,7.28
17,2007,154,1,7.12
17,2007,154,2,5.72
194,2007,149,1,7.29
194,2007,149,2,9.17
194,2007,150,1,7.05
194,2007,150,2,8.92
194,2007,151,1,6.05
194,2007,151,2,7.82
194,2007,152,1,5.29
194,2007,152,2,6.71
194,2007,153,1,4.36
194,2007,153,2,5.53
194,2007,154,1,3.56
194,2007,154,2,4.2
60,2007,149,1,10.61
60,2007,149,2,11.04
60,2007,150,1,12.72
60,2007,150,2,13.19
60,2007,151,1,12.47
60,2007,151,2,12.93
60,2007,152,1,11.77
60,2007,152,2,12.08
60,2007,153,1,10.38
60,2007,153,2,10.05
60,2007,154,1,7.99
60,2007,154,2,7.02
87,2007,149,1,10.85
87,2007,149,2,11.43
87,2007,150,1,12.71
87,2007,150,2,12.91
87,2007,151,1,12.24
87,2007,151,2,12.03
87,2007,152,1,11.83
87,2007,152,2,11.19
87,2007,153,1,11.51
87,2007,153,2,10.34
87,2007,154,1,10.61
87,2007,154,2,8.81
59,2007,149,1,10.74
59,2007,149,2,11.53
59,2007,150,1,12.57
59,2007,150,2,13.35
59,2007,151,1,12.72
59,2007,151,2,13.41
59,2007,152,1,12.43
59,2007,152,2,12.88
59,2007,153,1,11.85
59,2007,153,2,11.97
59,2007,154,1,10.45
59,2007,154,2,10.27
148,2007,149,1,6.25
148,2007,149,2,4.99
148,2007,150,1,5.86
148,2007,150,2,3.89
148,2007,151,1,4.79
148,2007,151,2,2.42
148,2007,152,1,3.59
148,2007,152,2,1.3
148,2007,153,1,1.76
148,2007,153,2,0.48
148,2007,154,1,0.67
148,2007,154,2,0.19
61,2007,149,1,11.06
61,2007,149,2,12.14
61,2007,150,1,11.77
61,2007,150,2,12.65
61,2007,151,1,11.71
61,2007,151,2,12.31
61,2007,152,1,11.54
61,2007,152,2,11.53
61,2007,153,1,9.82
61,2007,153,2,9.44
61,2007,154,1,7.47
61,2007,154,2,6.06
181,2007,149,1,4.99
181,2007,149,2,5.18
181,2007,150,1,5.99
181,2007,150,2,5.36
181,2007,151,1,5.74
181,2007,151,2,4.62
181,2007,152,1,4.78
181,2007,152,2,3.26
181,2007,153,1,3.48
181,2007,153,2,2.03
181,2007,154,1,2.54
181,2007,154,2,1.38
14,2007,149,1,7.54
14,2007,149,2,7.74
14,2007,150,1,6.9
14,2007,150,2,6.39
14,2007,151,1,5.67
14,2007,151,2,4.73
14,2007,152,1,4.44
14,2007,152,2,3.39
14,2007,153,1,3.36
14,2007,153,2,2.75
14,2007,154,1,2.55
14,2007,154,2,2.04
130,2007,149,1,9.7
130,2007,149,2,9.95
130,2007,150,1,9.72
130,2007,150,2,9.44
130,2007,151,1,8.9
130,2007,151,2,8.12
130,2007,152,1,7.65
130,2007,152,2,6.62
130,2007,153,1,5.95
130,2007,153,2,5.04
130,2007,154,1,4.38
130,2007,154,2,3.72
24,2007,149,1,8.23
24,2007,149,2,9.02
24,2007,150,1,9.32
24,2007,150,2,9.43
24,2007,151,1,9.79
24,2007,151,2,9.01
24,2007,152,1,9.77
24,2007,152,2,8.68
24,2007,153,1,9.83
24,2007,153,2,7.19
24,2007,154,1,8.81
24,2007,154,2,6.02
49,2007,149,1,10.77
49,2007,149,2,11.05
49,2007,150,1,11.31
49,2007,150,2,11.51
49,2007,151,1,11.18
49,2007,151,2,10.56
49,2007,152,1,11.1
49,2007,152,2,9.62
49,2007,153,1,10
49,2007,153,2,7.47
49,2007,154,1,7.72
49,2007,154,2,4.75
211,2007,149,1,3.11
211,2007,149,2,1.9
211,2007,150,1,2.47
211,2007,150,2,1.21
211,2007,151,1,2.15
211,2007,151,2,0.92
211,2007,152,1,1.71
211,2007,152,2,0.55
211,2007,153,1,0.96
211,2007,153,2,0.24
211,2007,154,1,0.52
211,2007,154,2,0.12
88,2007,149,1,9.58
88,2007,149,2,10
88,2007,150,1,10.23
88,2007,150,2,10.31
88,2007,151,1,10.06
88,2007,151,2,9.87
88,2007,152,1,9.22
88,2007,152,2,8.89
88,2007,153,1,8.57
88,2007,153,2,8.06
88,2007,154,1,7.72
88,2007,154,2,6.79
15,2007,149,1,6.73
15,2007,149,2,7.04
15,2007,150,1,6.44
15,2007,150,2,6.49
15,2007,151,1,5.9
15,2007,151,2,5.29
15,2007,152,1,5.14
15,2007,152,2,4.08
15,2007,153,1,3.99
15,2007,153,2,2.72
15,2007,154,1,2.6
15,2007,154,2,1.62
50,2007,149,1,11.18
50,2007,149,2,11.22
50,2007,150,1,11.82
50,2007,150,2,11.78
50,2007,151,1,11.82
50,2007,151,2,11.56
50,2007,152,1,11.91
50,2007,152,2,10.76
50,2007,153,1,11.43
50,2007,153,2,9.12
50,2007,154,1,9.82
50,2007,154,2,6.29
38,2007,149,1,8.7
38,2007,149,2,9.67
38,2007,150,1,9.8
38,2007,150,2,10.78
38,2007,151,1,10.11
38,2007,151,2,10.79
38,2007,152,1,9.92
38,2007,152,2,10.09
38,2007,153,1,9.47
38,2007,153,2,8.31
38,2007,154,1,7.43
38,2007,154,2,5.06
184,2007,149,1,4.01
184,2007,149,2,3.95
184,2007,150,1,4.42
184,2007,150,2,2.4
184,2007,151,1,4.24
184,2007,151,2,2.39
184,2007,152,1,3.45
184,2007,152,2,2.11
184,2007,153,1,2.45
184,2007,153,2,1.98
184,2007,154,1,2.12
184,2007,154,2,0.83
212,2007,149,1,5.44
212,2007,149,2,4.64
212,2007,150,1,5.62
212,2007,150,2,3.62
212,2007,151,1,4.23
212,2007,151,2,2.08
212,2007,152,1,2.6
212,2007,152,2,0.98
212,2007,153,1,1.46
212,2007,153,2,0.36
212,2007,154,1,0.63
212,2007,154,2,0.26
183,2007,149,1,9.67
183,2007,149,2,10.02
183,2007,150,1,9.3
183,2007,150,2,9.04
183,2007,151,1,8.77
183,2007,151,2,7.95
183,2007,152,1,7.97
183,2007,152,2,6.43
183,2007,153,1,6.76
183,2007,153,2,4.71
183,2007,154,1,5.2
183,2007,154,2,3.07
182,2007,149,1,5.94
182,2007,149,2,5.21
182,2007,150,1,6.21
182,2007,150,2,4.09
182,2007,151,1,5.53
182,2007,151,2,3
182,2007,152,1,4.83
182,2007,152,2,2.16
182,2007,153,1,3.79
182,2007,153,2,1.55
182,2007,154,1,2.76
182,2007,154,2,1.3
13,2007,149,1,11.04
13,2007,149,2,11.45
13,2007,150,1,10.61
13,2007,150,2,10.59
13,2007,151,1,9.78
13,2007,151,2,8.71
13,2007,152,1,8.29
13,2007,152,2,6.39
13,2007,153,1,6.49
13,2007,153,2,3.88
13,2007,154,1,4.47
13,2007,154,2,1.84
195,2007,149,1,7.67
195,2007,149,2,8.63
195,2007,150,1,8.09
195,2007,150,2,8.46
195,2007,151,1,7.44
195,2007,151,2,7.14
195,2007,152,1,5.99
195,2007,152,2,5.49
195,2007,153,1,4.48
195,2007,153,2,3.86
195,2007,154,1,2.92
195,2007,154,2,2.35
213,2007,149,1,2.98
213,2007,149,2,1.62
213,2007,150,1,2.38
213,2007,150,2,1.1
213,2007,151,1,1.63
213,2007,151,2,0.65
213,2007,152,1,0.91
213,2007,152,2,0.28
213,2007,153,1,0.39
213,2007,153,2,0.1
213,2007,154,1,0.16
213,2007,154,2,0.03
214,2007,149,1,8.22
214,2007,149,2,7
214,2007,150,1,8.07
214,2007,150,2,5.66
214,2007,151,1,6.96
214,2007,151,2,4.62
214,2007,152,1,5.7
214,2007,152,2,3.38
214,2007,153,1,4.16
214,2007,153,2,2.17
214,2007,154,1,2.89
214,2007,154,2,1.27
131,2007,149,1,7.02
131,2007,149,2,8.09
131,2007,150,1,7
131,2007,150,2,7.76
131,2007,151,1,6.64
131,2007,151,2,6.69
131,2007,152,1,5.61
131,2007,152,2,5.05
131,2007,153,1,4.11
131,2007,153,2,3.51
131,2007,154,1,2.82
131,2007,154,2,2.49
89,2007,149,1,12.46
89,2007,149,2,12.96
89,2007,150,1,13.67
89,2007,150,2,13.6
89,2007,151,1,13.18
89,2007,151,2,12.97
89,2007,152,1,12.89
89,2007,152,2,12.29
89,2007,153,1,12.22
89,2007,153,2,11.55
89,2007,154,1,11.57
89,2007,154,2,10.76
90,2007,149,1,13.14
90,2007,149,2,13.37
90,2007,150,1,14.01
90,2007,150,2,14.4
90,2007,151,1,13.83
90,2007,151,2,13.89
90,2007,152,1,13.43
90,2007,152,2,13.32
90,2007,153,1,12.33
90,2007,153,2,12.35
90,2007,154,1,11.29
90,2007,154,2,11.04
164,2007,149,1,6.91
164,2007,149,2,4.8
164,2007,150,1,6.19
164,2007,150,2,2.82
164,2007,151,1,4.85
164,2007,151,2,1.29
164,2007,152,1,3.47
164,2007,152,2,0.62
164,2007,153,1,2.1
164,2007,153,2,0.26
164,2007,154,1,1.14
164,2007,154,2,0.09
72,2007,149,1,13.3
72,2007,149,2,13.93
72,2007,150,1,13.51
72,2007,150,2,13.99
72,2007,151,1,13.38
72,2007,151,2,13.58
72,2007,152,1,12.85
72,2007,152,2,12.98
72,2007,153,1,12.28
72,2007,153,2,12.3
72,2007,154,1,11.78
72,2007,154,2,11.35
150,2007,149,1,9.15
150,2007,149,2,8.51
150,2007,150,1,8.56
150,2007,150,2,6.92
150,2007,151,1,7.67
150,2007,151,2,4.54
150,2007,152,1,5.29
150,2007,152,2,1.95
150,2007,153,1,2.48
150,2007,153,2,0.76
150,2007,154,1,0.83
150,2007,154,2,0.26
165,2007,149,1,6.72
165,2007,149,2,4.58
165,2007,150,1,6.53
165,2007,150,2,3.37
165,2007,151,1,5.62
165,2007,151,2,2.18
165,2007,152,1,4.67
165,2007,152,2,1.37
165,2007,153,1,3.59
165,2007,153,2,0.73
165,2007,154,1,2.37
165,2007,154,2,0.38
132,2007,149,1,10.08
132,2007,149,2,11.12
132,2007,150,1,10.39
132,2007,150,2,11.24
132,2007,151,1,9.81
132,2007,151,2,10.38
132,2007,152,1,8.79
132,2007,152,2,9.11
132,2007,153,1,7.43
132,2007,153,2,7.61
132,2007,154,1,5.88
132,2007,154,2,6
123,2007,149,1,10.42
123,2007,149,2,10.37
123,2007,150,1,11.02
123,2007,150,2,10.29
123,2007,151,1,10.27
123,2007,151,2,8.98
123,2007,152,1,9.29
123,2007,152,2,7.54
123,2007,153,1,7.93
123,2007,153,2,5.94
123,2007,154,1,6.5
123,2007,154,2,4.57
16,2007,149,1,9.46
16,2007,149,2,10.34
16,2007,150,1,9.97
16,2007,150,2,10.65
16,2007,151,1,9.37
16,2007,151,2,9.74
16,2007,152,1,8.63
16,2007,152,2,8.67
16,2007,153,1,7.73
16,2007,153,2,7.62
16,2007,154,1,6.56
16,2007,154,2,5.96
26,2007,149,1,7.29
26,2007,149,2,6.3
26,2007,150,1,7.22
26,2007,150,2,4.96
26,2007,151,1,5.99
26,2007,151,2,3.5
26,2007,152,1,3.96
26,2007,152,2,1.98
26,2007,153,1,2.69
26,2007,153,2,1.25
26,2007,154,1,1.15
26,2007,154,2,0.78
51,2007,149,1,11.95
51,2007,149,2,12.54
51,2007,150,1,13.14
51,2007,150,2,13.75
51,2007,151,1,12.9
51,2007,151,2,13.26
51,2007,152,1,12.28
51,2007,152,2,12.25
51,2007,153,1,11.34
51,2007,153,2,10.89
51,2007,154,1,10.34
51,2007,154,2,9.42
7,2007,149,1,12.29
7,2007,149,2,11.74
7,2007,150,1,11.45
7,2007,150,2,10.23
7,2007,151,1,10.48
7,2007,151,2,8.63
7,2007,152,1,9.45
7,2007,152,2,7.04
7,2007,153,1,8.42
7,2007,153,2,5.56
7,2007,154,1,7.43
7,2007,154,2,4.25
91,2007,149,1,9.22
91,2007,149,2,9.95
91,2007,150,1,9.37
91,2007,150,2,10.18
91,2007,151,1,8.36
91,2007,151,2,8.42
91,2007,152,1,7.22
91,2007,152,2,6.89
91,2007,153,1,6.03
91,2007,153,2,5.01
91,2007,154,1,4.78
91,2007,154,2,3.38
136,2007,149,1,8.11
136,2007,149,2,9.18
136,2007,150,1,8.22
136,2007,150,2,8.91
136,2007,151,1,7.65
136,2007,151,2,7.89
136,2007,152,1,6.75
136,2007,152,2,6.52
136,2007,153,1,5.93
136,2007,153,2,5.57
136,2007,154,1,5
136,2007,154,2,4.44
149,2007,149,1,10.06
149,2007,149,2,10.27
149,2007,150,1,10.4
149,2007,150,2,9.79
149,2007,151,1,10.1
149,2007,151,2,8.67
149,2007,152,1,9.49
149,2007,152,2,6.54
149,2007,153,1,7.6
149,2007,153,2,3.53
149,2007,154,1,4.21
149,2007,154,2,1.01
151,2007,149,1,7.8
151,2007,149,2,10.11
151,2007,150,1,7.78
151,2007,150,2,9.49
151,2007,151,1,7.81
151,2007,151,2,8.77
151,2007,152,1,7.39
151,2007,152,2,7.64
151,2007,153,1,7.07
151,2007,153,2,5.28
151,2007,154,1,4.81
151,2007,154,2,1.77
65,2007,149,1,13.53
65,2007,149,2,14.06
65,2007,150,1,14.13
65,2007,150,2,14.15
65,2007,151,1,13.62
65,2007,151,2,13.33
65,2007,152,1,12.59
65,2007,152,2,11.92
65,2007,153,1,11.64
65,2007,153,2,10.66
65,2007,154,1,10.44
65,2007,154,2,8.82
73,2007,149,1,11.97
73,2007,149,2,12.55
73,2007,150,1,12.73
73,2007,150,2,13.06
73,2007,151,1,12.25
73,2007,151,2,12.25
73,2007,152,1,11.7
73,2007,152,2,11.35
73,2007,153,1,10.87
73,2007,153,2,10.19
73,2007,154,1,9.95
73,2007,154,2,8.95
120,2007,149,1,9.95
120,2007,149,2,10.01
120,2007,150,1,10.41
120,2007,150,2,9.9
120,2007,151,1,9.65
120,2007,151,2,8.6
120,2007,152,1,8.65
120,2007,152,2,7.17
120,2007,153,1,7.34
120,2007,153,2,5.67
120,2007,154,1,5.89
120,2007,154,2,4.35
124,2007,149,1,9.12
124,2007,149,2,9.62
124,2007,150,1,9.2
124,2007,150,2,9.21
124,2007,151,1,8.48
124,2007,151,2,8.06
124,2007,152,1,7.36
124,2007,152,2,6.69
124,2007,153,1,5.91
124,2007,153,2,5.21
124,2007,154,1,4.41
124,2007,154,2,3.87
96,2007,149,1,10.92
96,2007,149,2,11.75
96,2007,150,1,11.13
96,2007,150,2,11.82
96,2007,151,1,10.48
96,2007,151,2,10.96
96,2007,152,1,9.62
96,2007,152,2,9.86
96,2007,153,1,8.64
96,2007,153,2,8.64
96,2007,154,1,7.49
96,2007,154,2,7.3
134,2007,149,1,7.2
134,2007,149,2,8.33
134,2007,150,1,7.47
134,2007,150,2,8.32
134,2007,151,1,6.7
134,2007,151,2,7.19
134,2007,152,1,5.8
134,2007,152,2,5.84
134,2007,153,1,4.67
134,2007,153,2,4.39
134,2007,154,1,3.55
134,2007,154,2,3.21
138,2007,149,1,9.09
138,2007,149,2,8.22
138,2007,150,1,9.08
138,2007,150,2,7.06
138,2007,151,1,7.97
138,2007,151,2,5.09
138,2007,152,1,6.24
138,2007,152,2,3.26
138,2007,153,1,4.46
138,2007,153,2,1.99
138,2007,154,1,2.81
138,2007,154,2,1.1
100,2007,149,1,12.6
100,2007,149,2,12.86
100,2007,150,1,13.93
100,2007,150,2,14.23
100,2007,151,1,14.12
100,2007,151,2,14.23
100,2007,152,1,14.25
100,2007,152,2,14.16
100,2007,153,1,13.98
100,2007,153,2,13.66
100,2007,154,1,13.27
100,2007,154,2,12.83
21,2007,149,1,7.94
21,2007,149,2,7.26
21,2007,150,1,7.79
21,2007,150,2,6.02
21,2007,151,1,6.8
21,2007,151,2,4.83
21,2007,152,1,5.31
21,2007,152,2,3.61
21,2007,153,1,4.12
21,2007,153,2,2.77
21,2007,154,1,3
21,2007,154,2,2.26
167,2007,149,1,6.47
167,2007,149,2,5.4
167,2007,150,1,7.57
167,2007,150,2,5.1
167,2007,151,1,7.55
167,2007,151,2,4.4
167,2007,152,1,6.77
167,2007,152,2,2.89
167,2007,153,1,5.19
167,2007,153,2,1.63
167,2007,154,1,3.5
167,2007,154,2,0.71
